id,name,service,wilaya,price,rating,latitude,longitude,description
207.0,Kamel_207,Carreleur,Boumerdès,7356,1.4,31.450432,-8.726729,"Carreleur professionnel à Boumerdès, prix 7356 DA"
208.0,Mustapha_208,Menuisier,Tipaza,6071,1.2,35.431464,3.747732,"Menuisier professionnel à Tipaza, prix 6071 DA"
209.0,Malik_209,Climatisation,Mila,7012,3.0,30.361359,-5.395744,"Climatisation professionnel à Mila, prix 7012 DA"
210.0,Kamel_210,Peintre,Skikda,3788,2.6,21.029162,-0.564602,"Peintre professionnel à Skikda, prix 3788 DA"
211.0,Mokhtar_211,Carreleur,Khenchela,966,3.1,36.459542,6.607257,"Carreleur professionnel à Khenchela, prix 966 DA"
212.0,Kamel_212,Plombier,Médéa,1334,4.0,28.85206,2.062168,"Plombier professionnel à Médéa, prix 1334 DA"
213.0,Mounir_213,Menuisier,El Meniaa,4168,3.2,31.224596,-5.967211,"Menuisier professionnel à El Meniaa, prix 4168 DA"
214.0,Karim_214,Maçon,Aïn Témouchent,6891,2.5,35.214386,-4.848643,"Maçon professionnel à Aïn Témouchent, prix 6891 DA"
215.0,Samir_215,Jardinier,El Meghaier,7477,4.3,25.796354,7.502819,"Jardinier professionnel à El Meghaier, prix 7477 DA"
216.0,Rachid_216,Peintre,Constantine,6306,1.7,22.956509,-3.929769,"Peintre professionnel à Constantine, prix 6306 DA"
217.0,Noureddine_217,Climatisation,Mostaganem,7379,2.3,26.176013,9.338057,"Climatisation professionnel à Mostaganem, prix 7379 DA"
218.0,Reda_218,Peintre,El Meghaier,3377,4.6,33.649114,-8.137097,"Peintre professionnel à El Meghaier, prix 3377 DA"
219.0,Farouk_219,Maçon,Tébessa,4274,2.0,30.232051,-0.264712,"Maçon professionnel à Tébessa, prix 4274 DA"
220.0,Hakim_220,Électricien,Tipaza,1461,1.0,34.579941,1.733037,"Électricien professionnel à Tipaza, prix 1461 DA"
221.0,Fouad_221,Chauffagiste,Tiaret,1668,1.8,19.849082,9.365537,"Chauffagiste professionnel à Tiaret, prix 1668 DA"
222.0,Yacine_222,Jardinier,Aïn Témouchent,1449,3.6,28.498521,-0.930997,"Jardinier professionnel à Aïn Témouchent, prix 1449 DA"
223.0,Omar_223,Électricien,In Guezzam,5369,3.5,35.243826,5.477292,"Électricien professionnel à In Guezzam, prix 5369 DA"
224.0,Karim_224,Chauffagiste,In Salah,6399,1.4,31.702648,4.581247,"Chauffagiste professionnel à In Salah, prix 6399 DA"
225.0,Yassine_225,Soudeur,Aïn Defla,5876,2.6,36.869298,7.829566,"Soudeur professionnel à Aïn Defla, prix 5876 DA"
226.0,Younes_226,Maçon,Chlef,867,2.4,35.993029,9.117344,"Maçon professionnel à Chlef, prix 867 DA"
227.0,Salim_227,Jardinier,El Meghaier,2251,4.1,19.200163,-2.52288,"Jardinier professionnel à El Meghaier, prix 2251 DA"
228.0,Younes_228,Menuisier,Djelfa,6895,4.0,23.77694,11.57123,"Menuisier professionnel à Djelfa, prix 6895 DA"
229.0,Reda_229,Maçon,Touggourt,4148,2.8,33.806833,-1.122534,"Maçon professionnel à Touggourt, prix 4148 DA"
230.0,Sofiane_230,Carreleur,El Tarf,5693,4.7,21.160086,1.110351,"Carreleur professionnel à El Tarf, prix 5693 DA"
231.0,Abdelkader_231,Maçon,Aïn Témouchent,7730,3.6,29.289843,-3.983741,"Maçon professionnel à Aïn Témouchent, prix 7730 DA"
232.0,Abderrahmane_232,Carreleur,Timimoun,3602,3.2,35.49621,11.116248,"Carreleur professionnel à Timimoun, prix 3602 DA"
233.0,Abderrahmane_233,Chauffagiste,Ouargla,1551,1.9,21.974448,3.469948,"Chauffagiste professionnel à Ouargla, prix 1551 DA"
234.0,Aymen_234,Chauffagiste,Saïda,2425,1.7,20.480696,-8.083463,"Chauffagiste professionnel à Saïda, prix 2425 DA"
235.0,Aymen_235,Carreleur,Blida,6219,3.1,31.32941,-8.27374,"Carreleur professionnel à Blida, prix 6219 DA"
236.0,Omar_236,Carreleur,Oum El-Bouaghi,3993,2.1,27.472879,9.636373,"Carreleur professionnel à Oum El-Bouaghi, prix 3993 DA"
237.0,Samir_237,Électricien,Skikda,4535,3.8,31.46748,-3.323588,"Électricien professionnel à Skikda, prix 4535 DA"
238.0,Tahar_238,Plombier,Bordj Badji Mokhtar,5145,3.2,30.729691,2.27509,"Plombier professionnel à Bordj Badji Mokhtar, prix 5145 DA"
239.0,Farouk_239,Menuisier,El Meghaier,6272,3.4,25.969094,-4.793151,"Menuisier professionnel à El Meghaier, prix 6272 DA"
240.0,Noureddine_240,Électricien,El Bayadh,3087,5.0,29.052808,-3.092585,"Électricien professionnel à El Bayadh, prix 3087 DA"
241.0,Reda_241,Jardinier,Naâma,1103,4.9,31.33311,3.187381,"Jardinier professionnel à Naâma, prix 1103 DA"
242.0,Mounir_242,Électricien,Chlef,4026,4.6,19.149369,3.813421,"Électricien professionnel à Chlef, prix 4026 DA"
243.0,Farid_243,Peintre,MSila,2908,3.3,24.326942,11.166757,"Peintre professionnel à MSila, prix 2908 DA"
244.0,Brahim_244,Électricien,Jijel,6834,2.3,35.094905,4.476326,"Électricien professionnel à Jijel, prix 6834 DA"
245.0,Samy_245,Menuisier,Oran,1450,4.4,27.849947,-0.311586,"Menuisier professionnel à Oran, prix 1450 DA"
246.0,Yacine_246,Maçon,Ouargla,4227,2.5,28.110852,-8.663195,"Maçon professionnel à Ouargla, prix 4227 DA"
247.0,Bilal_247,Maçon,Naâma,7497,1.3,30.045817,0.452408,"Maçon professionnel à Naâma, prix 7497 DA"
248.0,Farid_248,Peintre,Tébessa,2973,2.5,35.663366,-0.435368,"Peintre professionnel à Tébessa, prix 2973 DA"
249.0,Bilal_249,Maçon,Boumerdès,5859,4.7,35.384114,-7.146098,"Maçon professionnel à Boumerdès, prix 5859 DA"
250.0,Fares_250,Chauffagiste,El Meniaa,1858,1.4,32.406882,7.298761,"Chauffagiste professionnel à El Meniaa, prix 1858 DA"
251.0,Mounir_251,Électricien,Ouled Djellal,3884,4.0,31.331306,-0.28803,"Électricien professionnel à Ouled Djellal, prix 3884 DA"
252.0,Noureddine_252,Plombier,Timimoun,6531,4.0,20.169533,-5.69201,"Plombier professionnel à Timimoun, prix 6531 DA"
253.0,Ahmed_253,Menuisier,Tiaret,4189,1.1,22.603179,4.338552,"Menuisier professionnel à Tiaret, prix 4189 DA"
254.0,Yassine_254,Peintre,Tizi Ouzou,6983,3.1,27.384966,3.525374,"Peintre professionnel à Tizi Ouzou, prix 6983 DA"
255.0,Ilyes_255,Jardinier,Mila,6417,1.8,25.585092,2.720335,"Jardinier professionnel à Mila, prix 6417 DA"
256.0,Mohamed_256,Chauffagiste,Ouargla,6108,3.1,21.017398,0.823823,"Chauffagiste professionnel à Ouargla, prix 6108 DA"
257.0,Karim_257,Plombier,Khenchela,3035,2.2,24.070365,-2.560146,"Plombier professionnel à Khenchela, prix 3035 DA"
258.0,Ali_258,Soudeur,Béni Abbès,6307,1.2,31.389098,5.892749,"Soudeur professionnel à Béni Abbès, prix 6307 DA"
259.0,Salah_259,Jardinier,Ghardaïa,3433,3.4,25.20469,0.492821,"Jardinier professionnel à Ghardaïa, prix 3433 DA"
260.0,Hichem_260,Plombier,In Salah,1080,4.8,20.312569,-2.293254,"Plombier professionnel à In Salah, prix 1080 DA"
261.0,Hocine_261,Plombier,Ouled Djellal,7502,1.5,24.30705,9.253389,"Plombier professionnel à Ouled Djellal, prix 7502 DA"
262.0,Lotfi_262,Maçon,El Oued,7163,4.3,25.257465,8.31299,"Maçon professionnel à El Oued, prix 7163 DA"
263.0,Rachid_263,Jardinier,Souk Ahras,3325,3.3,33.615648,1.164672,"Jardinier professionnel à Souk Ahras, prix 3325 DA"
264.0,Hocine_264,Soudeur,Tiaret,6614,4.6,28.910019,3.601116,"Soudeur professionnel à Tiaret, prix 6614 DA"
265.0,Hakim_265,Menuisier,Sétif,5079,3.3,19.587586,-5.272457,"Menuisier professionnel à Sétif, prix 5079 DA"
266.0,Samir_266,Plombier,Aïn Témouchent,1507,3.7,24.342289,2.489317,"Plombier professionnel à Aïn Témouchent, prix 1507 DA"
267.0,Lotfi_267,Électricien,Béni Abbès,2505,3.6,32.359681,-0.998327,"Électricien professionnel à Béni Abbès, prix 2505 DA"
268.0,Nabil_268,Chauffagiste,Alger,5577,2.1,21.261357,6.475178,"Chauffagiste professionnel à Alger, prix 5577 DA"
269.0,Amar_269,Plombier,Tissemsilt,5619,3.4,27.355895,-8.134878,"Plombier professionnel à Tissemsilt, prix 5619 DA"
270.0,Rayan_270,Jardinier,MSila,1390,4.9,25.804813,2.436593,"Jardinier professionnel à MSila, prix 1390 DA"
271.0,Fouad_271,Maçon,MSila,5174,4.2,30.331618,5.759113,"Maçon professionnel à MSila, prix 5174 DA"
272.0,Salim_272,Carreleur,Tébessa,7299,1.4,35.497809,11.923049,"Carreleur professionnel à Tébessa, prix 7299 DA"
273.0,Rayan_273,Soudeur,Oum El-Bouaghi,7036,1.9,36.664646,-0.645911,"Soudeur professionnel à Oum El-Bouaghi, prix 7036 DA"
274.0,Noureddine_274,Plombier,Tamanrasset,868,3.0,26.344165,3.491681,"Plombier professionnel à Tamanrasset, prix 868 DA"
275.0,Sofiane_275,Soudeur,Bordj Badji Mokhtar,5835,2.4,30.289557,-8.268051,"Soudeur professionnel à Bordj Badji Mokhtar, prix 5835 DA"
276.0,Rachid_276,Climatisation,Biskra,2812,4.8,32.470914,10.823923,"Climatisation professionnel à Biskra, prix 2812 DA"
277.0,Mokhtar_277,Climatisation,Mila,5363,4.3,21.381484,-7.203583,"Climatisation professionnel à Mila, prix 5363 DA"
278.0,Lounis_278,Plombier,Bordj Badji Mokhtar,6858,2.6,29.648889,4.192371,"Plombier professionnel à Bordj Badji Mokhtar, prix 6858 DA"
279.0,Mustapha_279,Plombier,Djanet,5121,4.5,20.77014,-4.930946,"Plombier professionnel à Djanet, prix 5121 DA"
280.0,Malik_280,Chauffagiste,MSila,6924,4.1,28.859937,3.250192,"Chauffagiste professionnel à MSila, prix 6924 DA"
281.0,Abdelkader_281,Maçon,Oran,4765,4.9,19.465789,-4.74984,"Maçon professionnel à Oran, prix 4765 DA"
282.0,Anis_282,Climatisation,Jijel,4649,3.3,29.317329,4.188827,"Climatisation professionnel à Jijel, prix 4649 DA"
283.0,Noureddine_283,Plombier,Tébessa,1323,2.0,22.237111,10.744699,"Plombier professionnel à Tébessa, prix 1323 DA"
284.0,Samy_284,Menuisier,Ouargla,3553,3.9,29.855293,2.362216,"Menuisier professionnel à Ouargla, prix 3553 DA"
285.0,Reda_285,Soudeur,Naâma,3828,3.3,23.671874,-2.772339,"Soudeur professionnel à Naâma, prix 3828 DA"
286.0,Amine_286,Soudeur,Boumerdès,1629,2.7,32.031029,-7.490614,"Soudeur professionnel à Boumerdès, prix 1629 DA"
287.0,Lounis_287,Électricien,Mostaganem,6538,3.3,30.121841,-1.691965,"Électricien professionnel à Mostaganem, prix 6538 DA"
288.0,Reda_288,Climatisation,Biskra,7980,2.5,20.831863,-7.561241,"Climatisation professionnel à Biskra, prix 7980 DA"
289.0,Adel_289,Maçon,Djanet,2087,3.8,36.373447,2.90014,"Maçon professionnel à Djanet, prix 2087 DA"
290.0,Fethi_290,Climatisation,Oum El-Bouaghi,5690,4.5,30.080236,-8.024246,"Climatisation professionnel à Oum El-Bouaghi, prix 5690 DA"
291.0,Walid_291,Plombier,Sétif,7243,3.8,30.311218,10.719919,"Plombier professionnel à Sétif, prix 7243 DA"
292.0,Imad_292,Jardinier,Tamanrasset,5706,1.7,36.975663,2.283134,"Jardinier professionnel à Tamanrasset, prix 5706 DA"
293.0,Farid_293,Maçon,El Meniaa,2254,1.1,26.926514,-7.180148,"Maçon professionnel à El Meniaa, prix 2254 DA"
294.0,Rachid_294,Peintre,Annaba,7257,1.0,32.929851,2.612536,"Peintre professionnel à Annaba, prix 7257 DA"
295.0,Hocine_295,Plombier,Timimoun,5286,3.6,21.987966,4.826853,"Plombier professionnel à Timimoun, prix 5286 DA"
296.0,Samy_296,Électricien,Mostaganem,6124,1.5,35.193316,10.778528,"Électricien professionnel à Mostaganem, prix 6124 DA"
297.0,Farid_297,Climatisation,Oran,7004,4.9,36.178876,3.053992,"Climatisation professionnel à Oran, prix 7004 DA"
298.0,Aymen_298,Jardinier,Relizane,7531,3.0,19.543292,11.52868,"Jardinier professionnel à Relizane, prix 7531 DA"
299.0,Amine_299,Jardinier,Béchar,6703,1.3,26.98082,5.280887,"Jardinier professionnel à Béchar, prix 6703 DA"
300.0,Hakim_300,Carreleur,MSila,7599,3.0,35.751716,-6.684349,"Carreleur professionnel à MSila, prix 7599 DA"
301.0,Younes_301,Jardinier,Médéa,5026,3.4,28.930259,3.74707,"Jardinier professionnel à Médéa, prix 5026 DA"
302.0,Farouk_302,Chauffagiste,Tipaza,2831,3.6,35.358678,11.81721,"Chauffagiste professionnel à Tipaza, prix 2831 DA"
303.0,Fethi_303,Carreleur,Bordj Bou Arréridj,5256,4.0,29.268489,5.822723,"Carreleur professionnel à Bordj Bou Arréridj, prix 5256 DA"
304.0,Yacine_304,Maçon,Ouargla,2035,3.3,27.726115,10.337094,"Maçon professionnel à Ouargla, prix 2035 DA"
305.0,Amar_305,Peintre,Jijel,2316,3.2,24.965844,-4.149571,"Peintre professionnel à Jijel, prix 2316 DA"
306.0,Mustapha_306,Peintre,Jijel,5363,1.7,26.045966,-0.337102,"Peintre professionnel à Jijel, prix 5363 DA"
307.0,Hichem_307,Soudeur,El Meniaa,6284,1.6,21.966899,-6.432684,"Soudeur professionnel à El Meniaa, prix 6284 DA"
308.0,Hichem_308,Soudeur,El Bayadh,808,5.0,20.65335,8.633226,"Soudeur professionnel à El Bayadh, prix 808 DA"
309.0,Anis_309,Soudeur,Ouargla,4766,4.9,28.096215,4.714189,"Soudeur professionnel à Ouargla, prix 4766 DA"
310.0,Fethi_310,Jardinier,Khenchela,1687,4.7,31.613899,2.526728,"Jardinier professionnel à Khenchela, prix 1687 DA"
311.0,Adel_311,Jardinier,Tébessa,7944,2.8,20.919975,1.123877,"Jardinier professionnel à Tébessa, prix 7944 DA"
312.0,Zinedine_312,Chauffagiste,Ouargla,3379,4.7,24.924658,-7.446599,"Chauffagiste professionnel à Ouargla, prix 3379 DA"
313.0,Sofiane_313,Soudeur,Tamanrasset,1020,2.3,30.803591,-5.652109,"Soudeur professionnel à Tamanrasset, prix 1020 DA"
314.0,Sofiane_314,Carreleur,Alger,7833,2.4,24.176239,10.51558,"Carreleur professionnel à Alger, prix 7833 DA"
315.0,Kamel_315,Chauffagiste,Tiaret,3775,3.2,22.694823,5.457947,"Chauffagiste professionnel à Tiaret, prix 3775 DA"
316.0,Samir_316,Climatisation,El Oued,1331,2.1,31.036591,-7.850628,"Climatisation professionnel à El Oued, prix 1331 DA"
317.0,Noureddine_317,Chauffagiste,Mostaganem,6122,4.4,36.541201,10.759693,"Chauffagiste professionnel à Mostaganem, prix 6122 DA"
318.0,Imad_318,Plombier,Tipaza,6659,2.8,20.031339,1.983921,"Plombier professionnel à Tipaza, prix 6659 DA"
319.0,Ilyes_319,Peintre,El Tarf,1319,3.0,24.975902,6.511461,"Peintre professionnel à El Tarf, prix 1319 DA"
320.0,Tahar_320,Menuisier,Skikda,1470,2.6,25.171386,2.767839,"Menuisier professionnel à Skikda, prix 1470 DA"
321.0,Amine_321,Chauffagiste,Chlef,5324,4.9,21.782741,6.880942,"Chauffagiste professionnel à Chlef, prix 5324 DA"
322.0,Zinedine_322,Plombier,Constantine,7243,3.2,20.337565,-8.122432,"Plombier professionnel à Constantine, prix 7243 DA"
323.0,Chafik_323,Menuisier,Sidi Bel Abbès,3641,4.8,21.676204,3.904796,"Menuisier professionnel à Sidi Bel Abbès, prix 3641 DA"
324.0,Walid_324,Menuisier,In Salah,2641,4.1,23.22192,6.607288,"Menuisier professionnel à In Salah, prix 2641 DA"
325.0,Imad_325,Maçon,Tébessa,2729,1.8,21.16369,-3.399767,"Maçon professionnel à Tébessa, prix 2729 DA"
326.0,Tahar_326,Menuisier,Khenchela,4189,1.3,34.556527,-1.108859,"Menuisier professionnel à Khenchela, prix 4189 DA"
327.0,Abdelkader_327,Maçon,El Meghaier,7483,1.9,32.918334,0.703081,"Maçon professionnel à El Meghaier, prix 7483 DA"
328.0,Lounis_328,Peintre,Khenchela,3752,2.9,31.464441,8.137646,"Peintre professionnel à Khenchela, prix 3752 DA"
329.0,Farouk_329,Plombier,Tamanrasset,7047,2.2,30.959331,6.195026,"Plombier professionnel à Tamanrasset, prix 7047 DA"
330.0,Farouk_330,Plombier,El Bayadh,7584,1.5,33.523671,10.413757,"Plombier professionnel à El Bayadh, prix 7584 DA"
331.0,Imad_331,Maçon,Illizi,6566,3.1,31.781798,9.161667,"Maçon professionnel à Illizi, prix 6566 DA"
332.0,Tahar_332,Jardinier,Aïn Témouchent,4034,1.0,30.082261,5.105921,"Jardinier professionnel à Aïn Témouchent, prix 4034 DA"
333.0,Mounir_333,Jardinier,MSila,6215,2.5,27.949111,2.053656,"Jardinier professionnel à MSila, prix 6215 DA"
334.0,Hakim_334,Chauffagiste,In Salah,4147,1.9,36.269494,6.466676,"Chauffagiste professionnel à In Salah, prix 4147 DA"
335.0,Rayan_335,Chauffagiste,Batna,3588,4.3,35.266354,-6.625326,"Chauffagiste professionnel à Batna, prix 3588 DA"
336.0,Fares_336,Maçon,Tipaza,2832,2.5,19.048908,-5.233629,"Maçon professionnel à Tipaza, prix 2832 DA"
337.0,Karim_337,Peintre,In Guezzam,4619,3.1,30.458749,-5.753247,"Peintre professionnel à In Guezzam, prix 4619 DA"
338.0,Rayan_338,Soudeur,Ghardaïa,4691,1.3,26.137397,11.972597,"Soudeur professionnel à Ghardaïa, prix 4691 DA"
339.0,Anis_339,Peintre,Tizi Ouzou,2350,1.1,29.162303,-2.078615,"Peintre professionnel à Tizi Ouzou, prix 2350 DA"
340.0,Lounis_340,Jardinier,Alger,7543,4.4,34.607517,3.547144,"Jardinier professionnel à Alger, prix 7543 DA"
341.0,Lounis_341,Jardinier,Ghardaïa,7765,3.4,26.769819,2.729013,"Jardinier professionnel à Ghardaïa, prix 7765 DA"
342.0,Abdelkader_342,Menuisier,Tiaret,2321,4.1,28.209164,4.720758,"Menuisier professionnel à Tiaret, prix 2321 DA"
343.0,Imad_343,Soudeur,Sidi Bel Abbès,1455,2.5,35.171993,-5.624389,"Soudeur professionnel à Sidi Bel Abbès, prix 1455 DA"
344.0,Younes_344,Maçon,Aïn Témouchent,5108,2.2,20.830431,-8.841736,"Maçon professionnel à Aïn Témouchent, prix 5108 DA"
345.0,Rayan_345,Climatisation,Ouled Djellal,6638,2.3,35.247672,1.694995,"Climatisation professionnel à Ouled Djellal, prix 6638 DA"
346.0,Salim_346,Soudeur,Tébessa,2535,4.7,19.73533,10.446677,"Soudeur professionnel à Tébessa, prix 2535 DA"
347.0,Amar_347,Menuisier,Blida,6692,4.9,36.436391,5.482749,"Menuisier professionnel à Blida, prix 6692 DA"
348.0,Salah_348,Plombier,Batna,4616,1.7,29.713496,-0.734285,"Plombier professionnel à Batna, prix 4616 DA"
349.0,Nabil_349,Soudeur,Boumerdès,1141,2.8,23.199109,-2.497931,"Soudeur professionnel à Boumerdès, prix 1141 DA"
350.0,Abdelkader_350,Plombier,Annaba,7804,4.5,31.959884,8.201786,"Plombier professionnel à Annaba, prix 7804 DA"
351.0,Yacine_351,Soudeur,Khenchela,823,2.5,33.821903,-0.560765,"Soudeur professionnel à Khenchela, prix 823 DA"
352.0,Aymen_352,Soudeur,Tipaza,7418,3.9,36.431466,10.205367,"Soudeur professionnel à Tipaza, prix 7418 DA"
353.0,Sofiane_353,Climatisation,Batna,7421,3.0,24.883452,-6.990228,"Climatisation professionnel à Batna, prix 7421 DA"
354.0,Mokhtar_354,Électricien,Ouargla,4774,2.8,32.350044,-0.889773,"Électricien professionnel à Ouargla, prix 4774 DA"
355.0,Abderrahmane_355,Menuisier,El Bayadh,4347,2.6,29.03667,7.47684,"Menuisier professionnel à El Bayadh, prix 4347 DA"
356.0,Hakim_356,Carreleur,Skikda,3864,4.7,27.746511,-0.858548,"Carreleur professionnel à Skikda, prix 3864 DA"
357.0,Imad_357,Menuisier,Tamanrasset,6875,2.4,22.571279,2.517459,"Menuisier professionnel à Tamanrasset, prix 6875 DA"
358.0,Mounir_358,Électricien,Relizane,6339,1.5,27.251538,-6.912748,"Électricien professionnel à Relizane, prix 6339 DA"
359.0,Salah_359,Chauffagiste,Mila,4144,4.0,30.861452,10.098688,"Chauffagiste professionnel à Mila, prix 4144 DA"
360.0,Anis_360,Climatisation,Skikda,2306,3.5,30.555639,-1.146078,"Climatisation professionnel à Skikda, prix 2306 DA"
361.0,Anis_361,Climatisation,Khenchela,4805,2.2,31.470089,10.822067,"Climatisation professionnel à Khenchela, prix 4805 DA"
362.0,Mounir_362,Jardinier,Mila,2476,2.1,22.051891,-1.173619,"Jardinier professionnel à Mila, prix 2476 DA"
363.0,Farouk_363,Jardinier,Bordj Bou Arréridj,6260,4.3,20.206992,10.664047,"Jardinier professionnel à Bordj Bou Arréridj, prix 6260 DA"
364.0,Salah_364,Jardinier,Mascara,6854,1.4,25.031614,0.627633,"Jardinier professionnel à Mascara, prix 6854 DA"
365.0,Adel_365,Peintre,Oum El-Bouaghi,5413,3.8,32.876273,2.631867,"Peintre professionnel à Oum El-Bouaghi, prix 5413 DA"
366.0,Kamel_366,Peintre,Mila,2138,3.8,20.489278,8.808518,"Peintre professionnel à Mila, prix 2138 DA"
367.0,Rachid_367,Jardinier,Tébessa,4237,2.3,36.195813,-3.097508,"Jardinier professionnel à Tébessa, prix 4237 DA"
368.0,Younes_368,Carreleur,Skikda,2938,1.9,24.81743,1.748202,"Carreleur professionnel à Skikda, prix 2938 DA"
369.0,Aymen_369,Peintre,Blida,2977,2.9,25.311105,-2.46766,"Peintre professionnel à Blida, prix 2977 DA"
370.0,Imad_370,Jardinier,Khenchela,3172,4.2,29.882406,-1.018036,"Jardinier professionnel à Khenchela, prix 3172 DA"
371.0,Fouad_371,Menuisier,Illizi,7718,4.6,25.151842,2.723548,"Menuisier professionnel à Illizi, prix 7718 DA"
372.0,Adel_372,Carreleur,Saïda,5791,2.2,24.127787,5.324524,"Carreleur professionnel à Saïda, prix 5791 DA"
373.0,Yassine_373,Climatisation,Souk Ahras,4873,3.3,20.367351,2.068188,"Climatisation professionnel à Souk Ahras, prix 4873 DA"
374.0,Yassine_374,Maçon,Bouira,6133,1.3,35.917858,-7.915276,"Maçon professionnel à Bouira, prix 6133 DA"
375.0,Ahmed_375,Jardinier,Saïda,7810,3.2,35.513063,-4.82857,"Jardinier professionnel à Saïda, prix 7810 DA"
376.0,Hakim_376,Carreleur,Touggourt,4208,1.4,30.349624,1.037427,"Carreleur professionnel à Touggourt, prix 4208 DA"
377.0,Younes_377,Menuisier,El Tarf,2656,4.4,34.264309,-2.443508,"Menuisier professionnel à El Tarf, prix 2656 DA"
378.0,Abdelkader_378,Peintre,Mostaganem,5683,4.1,36.256614,-7.413912,"Peintre professionnel à Mostaganem, prix 5683 DA"
379.0,Kamel_379,Plombier,Sétif,7913,3.7,32.863344,8.989422,"Plombier professionnel à Sétif, prix 7913 DA"
380.0,Brahim_380,Chauffagiste,Ghardaïa,2051,3.0,34.774899,9.188532,"Chauffagiste professionnel à Ghardaïa, prix 2051 DA"
381.0,Mounir_381,Plombier,Souk Ahras,1851,3.1,25.789039,-6.779279,"Plombier professionnel à Souk Ahras, prix 1851 DA"
382.0,Fouad_382,Jardinier,Sidi Bel Abbès,6249,4.5,32.292644,-8.05428,"Jardinier professionnel à Sidi Bel Abbès, prix 6249 DA"
383.0,Imad_383,Maçon,Alger,2665,4.0,20.098671,3.186593,"Maçon professionnel à Alger, prix 2665 DA"
384.0,Mokhtar_384,Menuisier,Oran,4201,2.8,35.623259,0.936783,"Menuisier professionnel à Oran, prix 4201 DA"
385.0,Nabil_385,Carreleur,Béjaïa,5403,3.0,20.069934,11.692575,"Carreleur professionnel à Béjaïa, prix 5403 DA"
386.0,Mokhtar_386,Menuisier,Sidi Bel Abbès,7187,2.5,19.853856,2.618446,"Menuisier professionnel à Sidi Bel Abbès, prix 7187 DA"
387.0,Farouk_387,Jardinier,Aïn Témouchent,2449,4.6,31.375165,10.353837,"Jardinier professionnel à Aïn Témouchent, prix 2449 DA"
388.0,Noureddine_388,Carreleur,Saïda,1534,2.9,36.95114,-6.931453,"Carreleur professionnel à Saïda, prix 1534 DA"
